show_id,title,year released,certificate,duration_min,genre,rating,description,stars,votes
S2687,Trevor Noah: Son of Patricia,2018,TV-MA,63,Comedy,7.3,Noah's South African roots and upbringing merge into his recent American experience making for funny and human juxtapositions and observations.,"['David Paul Meyer', '| ', '    Star:', 'Trevor Noah']","4,152"
S2688,The Last Runway,2018,TV-MA,107,Action,5.9,Former Colonel Fernandez is appointed Minister of the National Anti-Drug Agency (SENAD) and purges the special forces to fight the first of many battles against drug trafficking on the border of Paraguay and Argentina.,"['Rodrigo Salomón, ', 'Pietro Scappini', '| ', '    Stars:', 'Luis Aguirre, ', 'Fini Bocchino, ', 'Bruno Sosa Bofinger, ', 'Fabio Chamorro']",739
S2689,All Is Well,2018,TV-MA,90,Drama,6.5,"Janne's new boss's brother-in-law rapes her, but she doesn't report the incident and continues her way of life as usual. But her silence has consequences, not only for her but also for the love that she feels for her friend Piet.","['Eva Trobisch', '| ', '    Stars:', 'Aenne Schwarz, ', 'Andreas Döhler, ', 'Hans Löw, ', 'Tilo Nest']","1,453"
S2690,Drug Lords,2018,TV-MA,42,Documentary,6.8,Documentary series examining drug cartels and kingpins from around the world.,"['Quinn Dalton, ', 'Jordan Lawson, ', 'Razor Rizzotti, ', 'Winter Dunn']","1,360"
S2691,American Dreamer,2018,R,92,Crime,6.2,"A down on his luck HAIL driver who makes extra cash chauffeuring a low level drug dealer around town, finds himself in a serious financial bind and decides to kidnap the dealer's child.","['Derrick Borte', '| ', '    Stars:', 'Alejandro Hernandez, ', 'Tammy Blanchard, ', 'Jim Gaffigan, ', 'Isabel Arraiza']",976
S2692,And Breathe Normally,2018,TV-14,95,Drama,6.9,"Two women's lives will intersect while trapped in circumstances unforeseen. Between a struggling Icelandic mother and an asylum seeker from Guinea-Bissau, a delicate bond will form as both strategize to get their lives back on track.","['Isold Uggadottir', '| ', '    Stars:', 'Kristín Þóra Haraldsdóttir, ', 'Babetida Sadjo, ', 'Patrik Nökkvi Pétursson, ', 'Kolbeinn Arnbjörnsson']","3,122"
S2693,Fugitiva,2018,TV-MA,60,Drama,5.6,A woman organizes a escape plan camouflaged as a kidnap to protect her children from her husband's enemies.,"['Paz Vega, ', 'Julio Bracho, ', 'Arantza Ruiz, ', 'Luisa Rubino']",677
S2694,Dragon Pilot: Hisone and Masotan,2018,TV-14,30,Animation,6.9,"When a young girl with a personality disorder meets a dragon, her life is set on a new course. To learn how to fly this dragon and work on her disorder (to accidentally say innocent things ...                See full summary »","['Misaki Kuno, ', 'Tomoyo Kurosawa, ', 'Matsunojo Kanda, ', 'Yûki Kaji']",508
S2695,Sugar Rush,2018,TV-PG,50,Game-Show,6,"3 rounds: cupcakes- recreate your first date, confections- one that could hide an engagement ring, cake- wedding cake. Guest judges are Nick and Vanessa Lachey.","['Nick Lachey, ', 'Vanessa Lachey, ', 'Hunter March, ', 'Candace Nelson']",27
S2696,Daniel Sloss: Live Shows,2018,TV-MA,118,Comedy,8.5,"The dark mind of Daniel Sloss is back, and he's ready to find the funny in some very taboo topics, from the deeply personal to the highly irreverent.",['Daniel Sloss'],"3,569"
S2697,Never Stop Dreaming: The Life and Legacy of Shimon Peres,2018,TV-14,129,Documentary,6.7,"A look back on the life of Nobel Peace Prize winner, Shimon Peres, who served as prime minister of Israel twice and negotiated the 1994 Israel-Jordan peace treaty.","['Richard Trank', '| ', '    Stars:', 'George W. Bush, ', 'George Clooney, ', 'Barack Obama, ', 'Shimon Peres']",252
S2698,Hero Mask,2018,TV-14,25,Animation,6.2,Detective James Blood investigates a string of grisly crimes all involving a mysterious mask.,"['Greg Chun, ', 'Landon McDonald, ', 'Cam Clarke, ', 'Brad Venable']",692
S2699,The Plagues of Breslau,2018,TV-MA,110,Action,5.9,Every day at 6 pm a serial killer kills a different person. Police officer Helena Rus decides to find the killer by researching about 18th century history of the city.,"['Patryk Vega', '| ', '    Stars:', 'Malgorzata Kozuchowska, ', 'Daria Widawska, ', 'Katarzyna Bujakiewicz, ', 'Andrzej Grabowski']","5,084"
S2700,Bakugan: Battle Planet,2018,TV-Y7-FV,24,Animation,4.7,Bakugan Battle Planet follows the adventures of Dan Kouzo and his best friends: the first kids on Earth to bond with the mysterious creatures known as Bakugan!,"['Jonah Wineberg, ', 'Margarita Valderrama, ', 'Deven Christian Mack, ', 'Jason Deline']",234
S2701,Pinky Malinky,2018,TV-Y7,12,Animation,5.5,"This fly-on-the wall reality show follows the life of Pinky, an infectiously positive hot dog living in the human world.","['Danny Jacobs, ', 'Lucas Grabeel, ', 'Nathan Kress, ', 'Diamond White']","1,061"
S2702,Death by Magic,2018,TV-14,35,Reality-TV,6.1,"Magician Drummond Money-Coutts travels the globe, sharing his infectious love of his craft and attempting feats that proved fatal to other magicians.","['Troy Dillinger, ', 'Ebonie Marie, ', 'L.A. James, ', 'Drummond Money-Coutts']",656
S2703,SSSS.Gridman,2018,TV-14,23,Animation,7,"A being calling itself ""Hyper Agent Gridman"" contacts high schooler Yuta through an old computer, recruiting him in the fight against impending terror.","['Lindsay Seidel, ', 'Greg Ayres, ', 'Brandon McInnis, ', 'Jill Harris']",697
S2704,Struggle: The Life and Lost Art of Szukalski,2018,TV-MA,115,Documentary,7.9,"This documentary chronicles the life of Polish-American artist Stanislav Szukalski (1893-1987) from his early years in Chicago, to his time in Poland and Los Angeles, and his artistic and political contributions to the world.","['Ireneusz Dobrowolski', '| ', '    Stars:', 'Stanislav Szukalski, ', 'Glenn Bray, ', 'Robert Williams, ', 'Suzanne Williams']","4,272"
S2705,Hope Frozen,2018,TV-PG,75,Documentary,6.6,"After her untimely death, a scientist from Bangkok cryo-preserves his daughter's brain. Scandal swirls around the family as they struggle to grieve a child that, in their view, is suspended between death and reawakening.","['Pailin Wedel', '| ', '    Stars:', 'Max More, ', 'Matrix Naovaratpong, ', 'Nareerat Naovaratpong, ', 'Sahatorn Naovaratpong']",538
S2706,Llama Llama,2018,TV-Y,24,Animation,6.1,"The adventures of Llama Llama and his mom, Mama Llama.","['Jennifer Garner, ', 'Islie Hirvonen, ', 'Brenden Sunderland, ', 'Evans Johnson']",274
S2707,44 Cats,2018,TV-Y7,13,Animation,6,"44 Cats is a preschool comedy series that follows the daily adventures of four cats named Lampo, Milady, Pilou, and Meatball. All of them are part of a music band called 'The Buffycats'.","['Judith Cabral, ', 'Sarah Natochenny, ', 'Keira Johnson, ', 'Joy Salaretti']",290
S2708,Zombieland Saga,2018,TV-MA,24,Animation,7.1,A young singer dies and becomes a zombie. She is put in a musical group with other zombie singer girls as part of a campaign to save the world.,"['Rika Kinugawa, ', 'Kaede Hondo, ', 'Asami Tano, ', 'Risa Taneda']","1,204"
S2709,Come Sunday,2018,TV-14,106,Biography,6,Evangelist Carlton Pearson is ostracized by his church for preaching that there is no Hell.,"['Joshua Marston', '| ', '    Stars:', 'Chiwetel Ejiofor, ', 'Gerard Catus, ', 'Allie McCulloch, ', 'LaKeith Stanfield']","2,328"
S2710,A Little Help with Carol Burnett,2018,TV-G,23,Talk-Show,6.3,"With some help from Carol Burnett, kids dish out advice to celebrities and everyday people alike in front of a live audience.","['Caleb Jeon, ', 'Robert Timothy Smith, ', 'Emmersyn Fiorentino, ', 'Rainey Spurlock']",240
S2711,Dovlatov,2018,PG-13,126,Biography,6.4,"The film actions unfold in 1971, telling about the four days of life of famous writer Sergei Dovlatov. The film raises the eternal issue of the Russian and European culture - the issue of moral choice.","['Aleksey German Jr.', '| ', '    Stars:', 'Milan Maric, ', 'Danila Kozlovskiy, ', 'Helena Sujecka, ', 'Eva Gerr']","2,027"
S2712,Pachamama,2018,PG,72,Animation,6.8,A young boy living in a remote village in the Andes Mountains dreams of becoming shaman.,"['Juan Antin', '| ', '    Stars:', 'Andrea Santamaria, ', 'India Coenen, ', 'Saïd Amadis, ', 'Marie-Christine Darah']",892
S2713,Best. Worst. Weekend. Ever.,2018,TV-PG,191,Comedy,6.3,Zed and his teenage pals face a never-ending string of comedic events on their last weekend before high school.,"['Sam Ashe Arnold, ', 'Brittany Garms, ', 'Brianna Reed, ', 'Cole Sand']",315
S2714,They'll Love Me When I'm Dead,2018,TV-MA,98,Documentary,7.4,"In the final fifteen years of the life of legendary director Orson Welles he pins his Hollywood comeback hopes on a film, The Other Side of the Wind, in itself a film about an aging film director trying to finish his last great movie.","['Morgan Neville', '| ', '    Stars:', 'Alan Cumming, ', 'Peter Bogdanovich, ', 'Oja Kodar, ', 'Orson Welles']","5,097"
S2715,Sugar Rush,2018,TV-PG,47,Game-Show,7.4,"3 rounds: cupcakes- space theme with spacey ingredient, confections- geology inspired, cake- gravity defying. Guest judge is Paris Berelc.","['Paris Berelc, ', 'Hunter March, ', 'Candace Nelson, ', 'Adriano Zumbo']",25
S2716,Seven in Heaven,2018,PG-13,94,Drama,5.3,Teenagers Jude and June spend seven minutes in a locked closet and emerge in a hostile and dangerous alternate world.,"['Chris Eigeman', '| ', '    Stars:', 'Travis Tope, ', 'Haley Ramm, ', 'Dylan Everett, ', 'Jake Manley']","2,748"
S2717,Cek Toko Sebelah: The Series,2018,TV-14,22,Comedy,7.7,"The series takes place when Erwin (Ernest Prakasa) takes charge of the family store. After working at the store for a week, Erwin felt like he needed to adjust the condition and environment of the store.","['Ernest Prakasa, ', 'Yusril Fahriza, ', 'Andi Awwe Wijaya, ', 'Adjis Doaibu']",145
S2718,The Revenge of Robert the Doll,2018,Not Rated,80,Horror,2.6,Infamous killer doll Robert does battle with Hitler's henchmen aboard a train in Nazi Germany.,"['Andrew Jones', '| ', '    Stars:', 'Lee Bane, ', 'Harriet Rees, ', 'Judith Haley, ', 'Eloise Juryeff']",775
S2719,Whitney,2018,R,120,Documentary,7.3,An in-depth look at the life and music of Whitney Houston.,"['Kevin Macdonald', '| ', '    Stars:', 'Whitney Houston, ', 'Ellen White, ', 'Michael Houston, ', 'Cissy Houston']","7,413"
S2720,John Mulaney: Kid Gorgeous at Radio City,2018,TV-MA,65,Comedy,7.9,"John Mulaney relays his childhood and Saturday Night Live (1975), eviscerates the value of college, and laments getting older in this comedy special. Other topics include the church, his family, President Trump and pedophiles abducting kids.","['Alex Timbers', '| ', '    Stars:', 'John Mulaney, ', 'Jon Brion, ', 'Carole Shelley']","8,027"
S2721,The Fix,2018,TV-MA,30,Comedy,7,Host Jimmy Carr attempts to solve the world's biggest problems through comedy.,"['Jimmy Carr, ', 'D.L. Hughley, ', 'Katherine Ryan, ', 'Mona Chalabi']","1,986"
S2722,Lionheart,2018,TV-PG,95,Comedy,5.7,"Running a company can be challenging, especially for a female in a male-dominated industry. Looking to prove her worth, Adaeze steps up to the challenge when health issues force her father to take a step back.","['Genevieve Nnaji', '| ', '    Stars:', 'Genevieve Nnaji, ', 'Nkem Owoh, ', 'Pete Edochie, ', 'Onyeka Onwenu']","1,488"
S2723,Sunday's Illness,2018,PG-13,113,Drama,6.9,"Wealthy Anabel, 65, receives an unexpected visit from Chiara, the daughter she abandoned 30 years ago. Chiara has a request: that they spend 10 days together. Anabel goes out of guilt, but there are conditions of which she is unaware.","['Ramón Salazar', '| ', '    Stars:', 'Bárbara Lennie, ', 'Susi Sánchez, ', 'Greta Fernández, ', 'Bruna González']","3,619"
S2724,Hilda,2018,TV-Y7,23,Animation,7.8,"As the town's troll problems grow worse, Hilda meets the new Trolberg Safety Patrol and its ambitious head officer.","['Andy Coyle', '| ', '    Stars:', 'Bella Ramsey, ', 'Ameerah Falzon-Ojo, ', 'Oliver Nelson, ', 'Daisy Haggard']",307
S2725,Elite,2018,TV-MA,46,Crime,8.3,"As graduation day arrives, the futures of multiple students remain uncertain. Polo begs his mothers to reconsider their recent decision.","['Dani de la Orden', '| ', '    Stars:', 'Itzan Escamilla, ', 'Miguel Bernardeau, ', 'Álvaro Rico, ', 'Arón Piper']","1,157"
S2726,She-Ra and the Princesses of Power,2018,TV-Y7,24,Animation,8.6,"King Micah and Queen Angella are shocked by Adora's story. With time to restore reality running out, Adora turns to Bow and Glimmer for help.","['Jen Bennett', '| ', '    Stars:', 'Aimee Carrero, ', 'Karen Fukuhara, ', 'AJ Michalka, ', 'Marcus Scribner']","1,108"
S2727,James Acaster: Repertoire,2018,TV-MA,205,Comedy,8.4,James Acaster presents four interwoven stand-up comedy specials.,"['James Acaster, ', 'Joe Parham, ', 'Stuart Laws, ', 'Nathaniel Metcalfe']","3,826"
S2728,Blood Brother,2018,R,90,Action,4.4,"The lives of two best friends take different paths when Jake goes to prison to protect his friends, and Chris turns things around to become a police officer. Released after 15 years, Jake seeks revenge against his friends.","['John Pogue', '| ', '    Stars:', 'Trey Songz, ', 'Jack Kesy, ', 'China Anne McClain, ', 'Hassan Johnson']","1,052"
S2729,The Trader,2018,TV-PG,23,Documentary,6.7,"A traveling trader provides a window into rural life in the Republic of Georgia, where potatoes are currency and ambition is crushed by poverty.",['Tamta Gabrichidze'],"2,930"
S2730,Silencer,2018,Not Rated,88,Drama,3.8,"Disgraced alcoholic veteran must reawaken all his deadly skills, and track down his former employer when he fails to complete his last hit.","['Timothy Woodward Jr.', '| ', '    Stars:', 'Johnny Messner, ', 'Tito Ortiz, ', 'Chuck Liddell, ', 'Danny Trejo']","1,142"
S2731,Sugar Rush,2018,TV-PG,50,Game-Show,7.8,"An illuminating theme -- light -- ignited he bakers' creativity in the kitchen. Guest judge: actor Irene Choi (""Insatiable"")","['Irene Choi, ', 'Hunter March, ', 'Candace Nelson, ', 'Adriano Zumbo']",30
S2732,She-Ra and the Princesses of Power,2018,TV-Y7,24,Animation,8.4,"Force captain Adora wakes up in the Fright Zone alongside her best friend Catra. She's convinced something's wrong, but only Scorpia seems to agree.","['Roy Burdine, ', 'Mandy Clotworthy', '| ', '    Stars:', 'Aimee Carrero, ', 'AJ Michalka, ', 'Lauren Ash, ', 'Dana Davis']","1,097"
S2733,Elite,2018,TV-MA,50,Crime,8.1,The Columbia scholarship winner is announced. Nadia makes a momentous decision. Samuel's concern about Carla causes issues between him and Valerio.,"['Jorge Torregrossa', '| ', '    Stars:', 'Itzan Escamilla, ', 'Miguel Bernardeau, ', 'Álvaro Rico, ', 'Arón Piper']","1,142"
S2734,She-Ra and the Princesses of Power,2018,TV-Y7,24,Animation,8.3,"Glimmer wants to make a raid on the Fright Zone, and her mother isn't willing to help - but Shadow Weaver is. Adora tries to talk to Entrapta.","['David Dwooman Woo, ', 'Diana Huh', '| ', '    Stars:', 'Aimee Carrero, ', 'Karen Fukuhara, ', 'AJ Michalka, ', 'Marcus Scribner']","1,040"
S2735,She-Ra and the Princesses of Power,2018,TV-Y7,24,Animation,8.2,Catra and Scorpia arrive in the Waste and have no trouble fitting in. Huntara and the squad enter Mara's ship to try to view her message.,"['Jen Bennett', '| ', '    Stars:', 'Aimee Carrero, ', 'Karen Fukuhara, ', 'AJ Michalka, ', 'Marcus Scribner']","1,041"
S2736,7 Days Out,2018,TV-PG,48,Documentary,6.8,A series that documents behind the scenes of some of the largest events in the world.,"['Karl Lagerfeld, ', 'Julie Webster, ', 'Matthew Haag, ', 'Emmy']",561
S2737,Nailed It! Holiday!,2018,TV-PG,31,Reality-TV,7.7,"Novice chefs compete in a holiday-themed cooking challenges to earn a $10,000 prize.","['Nicole Byer, ', 'Jacques Torres, ', 'Charity George, ', 'Jason Mantzoukas']","1,115"
S2738,She-Ra and the Princesses of Power,2018,TV-Y7,24,Animation,7.9,"The squad finds the Crimson Waste isn't uninhabited after all. Adora decides to trust Waste leader Huntara, and Hordak tells Entrapta about Horde Prime.","['David Dwooman Woo', '| ', '    Stars:', 'Aimee Carrero, ', 'Karen Fukuhara, ', 'Marcus Scribner, ', 'Geena Davis']","1,010"
S2739,Sugar Rush,2018,TV-PG,50,Game-Show,7.4,"3 rounds: cupcakes- recreate your pet, confections- inspired by a family recipe, cake- recreate a family vacation in both look and taste. Guest judge is Carla Hall.","['Carla Hall, ', 'Hunter March, ', 'Candace Nelson, ', 'Adriano Zumbo']",27
